couple	bande	mod	piege	code	date	order	family	genus	species	eff	session	Rspec	Rgen	Rspec_taxon	Rgen_taxon	code2	code3	codex
8	BF	00m	P	8BF00mP	14/9	Araneae	Lycosidae	Xerolycosa	miniata	2	3	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	14/9	Araneae	Lycosidae	Xerolycosa	sp.	2	3		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	14/9	Araneae	Theridiidae	Cryptachaea	riparia	1	3	x	x	Theridiidae_Cryptachaea_riparia	Theridiidae_Cryptachaea	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	14/9	Coleoptera	Carabidae	Pseudoophonus	rufipes	2	3	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	14/9	Neuroptera				0	3			__	_	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	14/9	Opiliones	Phalangiidae	Phalangium	opilio	4	3	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	8BF00m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Araneae	Gnaphosidae	Zelotes	petrensis	1	3	x	x	Gnaphosidae_Zelotes_petrensis	Gnaphosidae_Zelotes	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Araneae	Linyphiidae	Erigone	autumnalis	1	3	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Araneae	Linyphiidae	Pelecopsis	parallela	1	3	x	x	Linyphiidae_Pelecopsis_parallela	Linyphiidae_Pelecopsis	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Araneae	Lycosidae	Trochosa	sp.	1	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Araneae	Lycosidae	Xerolycosa	sp.	2	3		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Coleoptera	Carabidae	Harpalus	affinis	1	3	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Coleoptera	Carabidae	Harpalus	smaragdinus	1	3	x	x	Carabidae_Harpalus_smaragdinus	Carabidae_Harpalus	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Coleoptera	Carabidae	Pseudoophonus	rufipes	1	3	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Neuroptera				0	3			__	_	8BF05m	8BF	8BFP
8	BF	05m	P	8BF05mP	14/9	Opiliones	Phalangiidae			1	3			Phalangiidae__	Phalangiidae_	8BF05m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Araneae	Linyphiidae	Agyneta	rurestris	1	3	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Araneae	Lycosidae	Trochosa	sp.	3	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Araneae	Lycosidae	Xerolycosa	miniata	1	3	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Araneae	Lycosidae	Xerolycosa	sp.	2	3		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Coleoptera	Carabidae	Calathus	fuscipes	1	3	x	x	Carabidae_Calathus_fuscipes	Carabidae_Calathus	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Coleoptera	Carabidae	Harpalus	affinis	2	3	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Neuroptera				0	3			__	_	8BF20m	8BF	8BFP
8	BF	20m	P	8BF20mP	14/9	Opiliones	Phalangiidae			1	3			Phalangiidae__	Phalangiidae_	8BF20m	8BF	8BFP
9	BE	00m	B	9BE00mB	11/10	Araneae	Salticidae	Pseudeuophrys	sp.	2	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	9BE00m	9BE	9BEB
9	BE	00m	B	9BE00mB	11/10	Araneae	Thomisidae	Runcinia	grammica	1	3	x	x	Thomisidae_Runcinia_grammica	Thomisidae_Runcinia	9BE00m	9BE	9BEB
9	BE	00m	B	9BE00mB	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE00m	9BE	9BEB
9	BE	00m	B	9BE00mB	11/10	Neuroptera				0	3			__	_	9BE00m	9BE	9BEB
9	BE	00m	B	9BE00mB	11/10	Opiliones				0	3			__	_	9BE00m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Araneae	Araneidae	Mangora	acalypha	1	3	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Araneae	Oxyopidae	Oxyopes	sp.	2	3		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Araneae	Philodromidae			1	3			Philodromidae__	Philodromidae_	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Araneae	Salticidae			1	3			Salticidae__	Salticidae_	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Araneae	Thomisidae	Xysticus	sp.	1	3		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Neuroptera				0	3			__	_	9BE05m	9BE	9BEB
9	BE	05m	B	9BE05mB	11/10	Opiliones				0	3			__	_	9BE05m	9BE	9BEB
9	BE	20m	B	9BE20mB	11/10	Araneae				0	3			__	_	9BE20m	9BE	9BEB
9	BE	20m	B	9BE20mB	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE20m	9BE	9BEB
9	BE	20m	B	9BE20mB	11/10	Neuroptera				0	3			__	_	9BE20m	9BE	9BEB
9	BE	20m	B	9BE20mB	11/10	Opiliones				0	3			__	_	9BE20m	9BE	9BEB
9	BE	00m	F	9BE00mF	11/10	Araneae	Araneidae	Mangora	acalypha	1	3	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	9BE00m	9BE	9BEF
9	BE	00m	F	9BE00mF	11/10	Araneae	Oxyopidae	Oxyopes	sp.	1	3		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	9BE00m	9BE	9BEF
9	BE	00m	F	9BE00mF	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE00m	9BE	9BEF
9	BE	00m	F	9BE00mF	11/10	Neuroptera				0	3			__	_	9BE00m	9BE	9BEF
9	BE	00m	F	9BE00mF	11/10	Opiliones				0	3			__	_	9BE00m	9BE	9BEF
9	BE	00m	P	9BE00mP	14/9	Araneae	Linyphiidae	Agyneta	rurestris	2	3	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae	Linyphiidae	Erigone	autumnalis	2	3	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae	Linyphiidae			1	3			Linyphiidae__	Linyphiidae_	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae	Lycosidae	Pardosa	sp.	1	3		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae	Lycosidae	Trochosa	sp.	1	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae	Lycosidae	Xerolycosa	sp.	5	3		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae	Salticidae			1	3			Salticidae__	Salticidae_	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Araneae				1	3			__	_	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Coleoptera	Carabidae	Harpalus	distinguendus	1	3	x	x	Carabidae_Harpalus_distinguendus	Carabidae_Harpalus	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Coleoptera	Carabidae	Pseudoophonus	rufipes	1	3	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Neuroptera				0	3			__	_	9BE00m	9BE	9BEP
9	BE	00m	P	9BE00mP	14/9	Opiliones	Phalangiidae	Phalangium	opilio	2	3	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	9BE00m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Araneae	Gnaphosidae	Trachyzelotes	fuscipes	1	3	x	x	Gnaphosidae_Trachyzelotes_fuscipes	Gnaphosidae_Trachyzelotes	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Araneae	Gnaphosidae			1	3			Gnaphosidae__	Gnaphosidae_	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Araneae	Lycosidae	Trochosa	sp.	1	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Araneae	Lycosidae	Xerolycosa	sp.	2	3		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Araneae	Thomisidae	Xysticus	sp.	1	3		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Coleoptera				0	3			__	_	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Neuroptera				0	3			__	_	9BE05m	9BE	9BEP
9	BE	05m	P	9BE05mP	14/9	Opiliones				0	3			__	_	9BE05m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Araneae	Gnaphosidae	Zelotes	sp.	1	3		x	Gnaphosidae_Zelotes_sp.	Gnaphosidae_Zelotes	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Araneae	Linyphiidae	Mermessus	trilobatus	2	3	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Araneae	Linyphiidae	Tenuiphantes	sp.	1	3		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Araneae	Linyphiidae			1	3			Linyphiidae__	Linyphiidae_	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Coleoptera	Carabidae	Harpalus	affinis	1	3	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Neuroptera				0	3			__	_	9BE20m	9BE	9BEP
9	BE	20m	P	9BE20mP	14/9	Opiliones				0	3			__	_	9BE20m	9BE	9BEP
9	BF	00m	B	9BF00mB	11/10	Araneae	Philodromidae			1	3			Philodromidae__	Philodromidae_	9BF00m	9BF	9BFB
9	BF	00m	B	9BF00mB	11/10	Araneae	Salticidae	Pseudeuophrys	sp.	2	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	9BF00m	9BF	9BFB
9	BF	00m	B	9BF00mB	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF00m	9BF	9BFB
9	BF	00m	B	9BF00mB	11/10	Neuroptera	Chrysopidae			2	3			Chrysopidae__	Chrysopidae_	9BF00m	9BF	9BFB
9	BF	00m	B	9BF00mB	11/10	Neuroptera				0	3			__	_	9BF00m	9BF	9BFB
9	BF	00m	B	9BF00mB	11/10	Opiliones	Phalangiidae	Phalangium	opilio	1	3	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	9BF00m	9BF	9BFB
9	BF	00m	B	9BF00mB	11/10	Opiliones				0	3			__	_	9BF00m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Araneae	Araneidae	Mangora	acalypha	1	3	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Araneae	Oxyopidae	Oxyopes	sp.	2	3		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Araneae	Philodromidae			1	3			Philodromidae__	Philodromidae_	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Araneae	Salticidae	Pseudeuophrys	sp.	1	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Araneae	Salticidae	Salticus	sp.	2	3		x	Salticidae_Salticus_sp.	Salticidae_Salticus	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Neuroptera				0	3			__	_	9BF05m	9BF	9BFB
9	BF	05m	B	9BF05mB	11/10	Opiliones				0	3			__	_	9BF05m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Araneae	Araneidae	Mangora	acalypha	2	3	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Araneae	Oxyopidae	Oxyopes	sp.	2	3		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Araneae	Philodromidae			1	3			Philodromidae__	Philodromidae_	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Araneae	Salticidae	Pseudeuophrys	sp.	2	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Neuroptera	Chrysopidae			3	3			Chrysopidae__	Chrysopidae_	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Neuroptera				0	3			__	_	9BF20m	9BF	9BFB
9	BF	20m	B	9BF20mB	11/10	Opiliones				0	3			__	_	9BF20m	9BF	9BFB
9	BF	00m	F	9BF00mF	11/10	Araneae	Anyphaenidae	Anyphaena	sp.	1	3		x	Anyphaenidae_Anyphaena_sp.	Anyphaenidae_Anyphaena	9BF00m	9BF	9BFF
9	BF	00m	F	9BF00mF	11/10	Araneae	Araneidae	Mangora	acalypha	2	3	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	9BF00m	9BF	9BFF
9	BF	00m	F	9BF00mF	11/10	Araneae	Linyphiidae			2	3			Linyphiidae__	Linyphiidae_	9BF00m	9BF	9BFF
9	BF	00m	F	9BF00mF	11/10	Araneae	Theridiidae			1	3			Theridiidae__	Theridiidae_	9BF00m	9BF	9BFF
9	BF	00m	F	9BF00mF	11/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF00m	9BF	9BFF
9	BF	00m	F	9BF00mF	11/10	Neuroptera				0	3			__	_	9BF00m	9BF	9BFF
9	BF	00m	F	9BF00mF	11/10	Opiliones				0	3			__	_	9BF00m	9BF	9BFF
9	BF	00m	P	9BF00mP	14/9	Araneae	Gnaphosidae	Zelotes	longipes	1	3	x	x	Gnaphosidae_Zelotes_longipes	Gnaphosidae_Zelotes	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Araneae	Linyphiidae	Agyneta	rurestris	2	3	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Araneae	Linyphiidae	Erigone	autumnalis	2	3	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Araneae	Linyphiidae	Erigone	dentipalpis	1	3	x	x	Linyphiidae_Erigone_dentipalpis	Linyphiidae_Erigone	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Araneae	Linyphiidae	Tenuiphantes	sp.	1	3		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Coleoptera	Carabidae			0	3			Carabidae__	Carabidae_	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Neuroptera				0	3			__	_	9BF00m	9BF	9BFP
9	BF	00m	P	9BF00mP	14/9	Opiliones	Phalangiidae			1	3			Phalangiidae__	Phalangiidae_	9BF00m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Araneae	Linyphiidae	Agyneta	rurestris	1	3	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Araneae	Linyphiidae	Erigone	autumnalis	1	3	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Araneae	Lycosidae	Pardosa	sp.	2	3		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Araneae	Lycosidae	Trochosa	sp.	1	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Coleoptera	Carabidae	Harpalus	affinis	5	3	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Coleoptera	Carabidae	Harpalus	honestus	1	3	x	x	Carabidae_Harpalus_honestus	Carabidae_Harpalus	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Neuroptera				0	3			__	_	9BF05m	9BF	9BFP
9	BF	05m	P	9BF05mP	14/9	Opiliones				0	3			__	_	9BF05m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Araneae	Linyphiidae	Erigone	autumnalis	2	3	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Araneae	Linyphiidae	Erigone	dentipalpis	2	3	x	x	Linyphiidae_Erigone_dentipalpis	Linyphiidae_Erigone	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Araneae	Linyphiidae			3	3			Linyphiidae__	Linyphiidae_	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Araneae	Lycosidae	Trochosa	sp.	4	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Coleoptera	Carabidae			1	3			Carabidae__	Carabidae_	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Neuroptera				0	3			__	_	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Opiliones	Phalangiidae	Phalangium	opilio	1	3	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	9BF20m	9BF	9BFP
9	BF	20m	P	9BF20mP	14/9	Opiliones	Phalangiidae			1	3			Phalangiidae__	Phalangiidae_	9BF20m	9BF	9BFP
10	BE	00m	B	10BE00mB	9/10	Araneae	Salticidae	Pseudeuophrys	sp.	8	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	10BE00m	10BE	10BEB
10	BE	00m	B	10BE00mB	9/10	Araneae	Salticidae	Salticus	sp.	1	3		x	Salticidae_Salticus_sp.	Salticidae_Salticus	10BE00m	10BE	10BEB
10	BE	00m	B	10BE00mB	9/10	Araneae	Salticidae			1	3			Salticidae__	Salticidae_	10BE00m	10BE	10BEB
10	BE	00m	B	10BE00mB	9/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	10BE00m	10BE	10BEB
10	BE	00m	B	10BE00mB	9/10	Neuroptera				0	3			__	_	10BE00m	10BE	10BEB
10	BE	00m	B	10BE00mB	9/10	Opiliones	Phalangiidae	Phalangium	opilio	1	3	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	10BE00m	10BE	10BEB
10	BE	00m	B	10BE00mB	9/10	Opiliones				0	3			__	_	10BE00m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Araneae	Araneidae	Araniella	sp.	1	3		x	Araneidae_Araniella_sp.	Araneidae_Araniella	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Araneae	Oxyopidae	Oxyopes	sp.	1	3		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Araneae	Philodromidae			3	3			Philodromidae__	Philodromidae_	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Araneae	Salticidae	Pseudeuophrys	sp.	1	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Araneae	Theridiidae			2	3			Theridiidae__	Theridiidae_	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Araneae	Thomisidae	Xysticus	sp.	1	3		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Neuroptera				0	3			__	_	10BE05m	10BE	10BEB
10	BE	05m	B	10BE05mB	9/10	Opiliones				0	3			__	_	10BE05m	10BE	10BEB
10	BE	20m	B	10BE20mB	9/10	Araneae	Oxyopidae	Oxyopes	sp.	1	3		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	10BE20m	10BE	10BEB
10	BE	20m	B	10BE20mB	9/10	Araneae	Salticidae	Pseudeuophrys	sp.	1	3		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	10BE20m	10BE	10BEB
10	BE	20m	B	10BE20mB	9/10	Araneae	Salticidae			1	3			Salticidae__	Salticidae_	10BE20m	10BE	10BEB
10	BE	20m	B	10BE20mB	9/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	10BE20m	10BE	10BEB
10	BE	20m	B	10BE20mB	9/10	Neuroptera				0	3			__	_	10BE20m	10BE	10BEB
10	BE	20m	B	10BE20mB	9/10	Opiliones				0	3			__	_	10BE20m	10BE	10BEB
10	BE	00m	F	10BE00mF	9/10	Araneae	Linyphiidae	Tenuiphantes	sp.	1	3		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	10BE00m	10BE	10BEF
10	BE	00m	F	10BE00mF	9/10	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	10BE00m	10BE	10BEF
10	BE	00m	F	10BE00mF	9/10	Neuroptera				0	3			__	_	10BE00m	10BE	10BEF
10	BE	00m	F	10BE00mF	9/10	Opiliones				0	3			__	_	10BE00m	10BE	10BEF
10	BE	00m	P	10BE00mP	14/9	Araneae	Linyphiidae	Agyneta	sp.	1	3		x	Linyphiidae_Agyneta_sp.	Linyphiidae_Agyneta	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Araneae	Linyphiidae	Erigone	autumnalis	1	3	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Araneae	Linyphiidae			2	3			Linyphiidae__	Linyphiidae_	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Araneae	Lycosidae	Pardosa	sp.	1	3		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Araneae	Lycosidae	Trochosa	sp.	1	3		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Araneae	Lycosidae	Xerolycosa	sp.	1	3		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Coleoptera	Carabidae	Calathus	fuscipes	2	3	x	x	Carabidae_Calathus_fuscipes	Carabidae_Calathus	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Dermaptera	Forficulidae			0	3			Forficulidae__	Forficulidae_	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Neuroptera				0	3			__	_	10BE00m	10BE	10BEP
10	BE	00m	P	10BE00mP	14/9	Opiliones				0	3			__	_	10BE00m	10BE	10BEP
10	BE	05m	P	10BE05mP	14/9	Araneae	Gnaphosidae	Zelotes	sp.	1	3		x	Gnaphosidae_Zelotes_sp.	Gnaphosidae_Zelotes	10BE05m	10BE	10BEP
10	BE	05m	P	10BE05mP	14/9	Araneae	Linyphiidae	Agyneta	rurestris	1	3	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	10BE05m	10BE	10BEP
