"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year"
"3107","8","BF","05m","P","8BF05mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF05m","8BF","8BFP","Xerolycosa sp.","8BF05m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"3108","8","BF","05m","P","8BF05mP","14/9","Coleoptera","Carabidae","Harpalus","affinis",1,"3","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF05m","8BF","8BFP","Harpalus affinis","8BF05m 3","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018"
"3109","8","BF","05m","P","8BF05mP","14/9","Coleoptera","Carabidae","Harpalus","smaragdinus",1,"3","x","x","Carabidae_Harpalus_smaragdinus","Carabidae_Harpalus","8BF05m","8BF","8BFP","Harpalus smaragdinus","8BF05m 3","Coleoptera_Carabidae_Harpalus_smaragdinus","S_Coleoptera_Carabidae_Harpalus_smaragdinus","2018"
"3110","8","BF","05m","P","8BF05mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF05m","8BF","8BFP","Pseudoophonus rufipes","8BF05m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"3111","8","BF","05m","P","8BF05mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF05m","8BF","8BFP"," ","8BF05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3112","8","BF","05m","P","8BF05mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BF05m","8BF","8BFP"," ","8BF05m 3","Neuroptera___","O_Neuroptera___","2018"
"3113","8","BF","05m","P","8BF05mP","14/9","Opiliones","Phalangiidae","","",1,"3","","","Phalangiidae__","Phalangiidae_","8BF05m","8BF","8BFP"," ","8BF05m 3","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"3114","8","BF","20m","P","8BF20mP","14/9","Araneae","Linyphiidae","Agyneta","rurestris",1,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","8BF20m","8BF","8BFP","Agyneta rurestris","8BF20m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018"
"3115","8","BF","20m","P","8BF20mP","14/9","Araneae","Lycosidae","Trochosa","sp.",3,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF20m","8BF","8BFP","Trochosa sp.","8BF20m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"3116","8","BF","20m","P","8BF20mP","14/9","Araneae","Lycosidae","Xerolycosa","miniata",1,"3","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa miniata","8BF20m 3","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"3117","8","BF","20m","P","8BF20mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa sp.","8BF20m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"3118","8","BF","20m","P","8BF20mP","14/9","Coleoptera","Carabidae","Calathus","fuscipes",1,"3","x","x","Carabidae_Calathus_fuscipes","Carabidae_Calathus","8BF20m","8BF","8BFP","Calathus fuscipes","8BF20m 3","Coleoptera_Carabidae_Calathus_fuscipes","S_Coleoptera_Carabidae_Calathus_fuscipes","2018"
"3119","8","BF","20m","P","8BF20mP","14/9","Coleoptera","Carabidae","Harpalus","affinis",2,"3","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF20m","8BF","8BFP","Harpalus affinis","8BF20m 3","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018"
"3120","8","BF","20m","P","8BF20mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF20m","8BF","8BFP"," ","8BF20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3121","8","BF","20m","P","8BF20mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BF20m","8BF","8BFP"," ","8BF20m 3","Neuroptera___","O_Neuroptera___","2018"
"3122","8","BF","20m","P","8BF20mP","14/9","Opiliones","Phalangiidae","","",1,"3","","","Phalangiidae__","Phalangiidae_","8BF20m","8BF","8BFP"," ","8BF20m 3","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"3123","9","BE","00m","B","9BE00mB","11/10","Araneae","Salticidae","Pseudeuophrys","sp.",2,"3","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","9BE00m","9BE","9BEB","Pseudeuophrys sp.","9BE00m 3","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"3124","9","BE","00m","B","9BE00mB","11/10","Araneae","Thomisidae","Runcinia","grammica",1,"3","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","9BE00m","9BE","9BEB","Runcinia grammica","9BE00m 3","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018"
"3125","9","BE","00m","B","9BE00mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEB"," ","9BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3126","9","BE","00m","B","9BE00mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BE00m","9BE","9BEB"," ","9BE00m 3","Neuroptera___","O_Neuroptera___","2018"
"3127","9","BE","00m","B","9BE00mB","11/10","Opiliones","","","",0,"3","","","__","_","9BE00m","9BE","9BEB"," ","9BE00m 3","Opiliones___","O_Opiliones___","2018"
"3128","9","BE","05m","B","9BE05mB","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BE05m","9BE","9BEB","Mangora acalypha","9BE05m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"3129","9","BE","05m","B","9BE05mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",2,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BE05m","9BE","9BEB","Oxyopes sp.","9BE05m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"3130","9","BE","05m","B","9BE05mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","9BE05m","9BE","9BEB"," ","9BE05m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"3131","9","BE","05m","B","9BE05mB","11/10","Araneae","Salticidae","","",1,"3","","","Salticidae__","Salticidae_","9BE05m","9BE","9BEB"," ","9BE05m 3","Araneae_Salticidae__","F_Araneae_Salticidae__","2018"
"3132","9","BE","05m","B","9BE05mB","11/10","Araneae","Thomisidae","Xysticus","sp.",1,"3","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","9BE05m","9BE","9BEB","Xysticus sp.","9BE05m 3","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"3133","9","BE","05m","B","9BE05mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE05m","9BE","9BEB"," ","9BE05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3134","9","BE","05m","B","9BE05mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BE05m","9BE","9BEB"," ","9BE05m 3","Neuroptera___","O_Neuroptera___","2018"
"3135","9","BE","05m","B","9BE05mB","11/10","Opiliones","","","",0,"3","","","__","_","9BE05m","9BE","9BEB"," ","9BE05m 3","Opiliones___","O_Opiliones___","2018"
"3136","9","BE","20m","B","9BE20mB","11/10","Araneae","","","",0,"3","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 3","Araneae___","O_Araneae___","2018"
"3137","9","BE","20m","B","9BE20mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE20m","9BE","9BEB"," ","9BE20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3138","9","BE","20m","B","9BE20mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 3","Neuroptera___","O_Neuroptera___","2018"
"3139","9","BE","20m","B","9BE20mB","11/10","Opiliones","","","",0,"3","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 3","Opiliones___","O_Opiliones___","2018"
"3140","9","BE","00m","F","9BE00mF","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BE00m","9BE","9BEF","Mangora acalypha","9BE00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"3141","9","BE","00m","F","9BE00mF","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BE00m","9BE","9BEF","Oxyopes sp.","9BE00m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"3142","9","BE","00m","F","9BE00mF","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEF"," ","9BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3143","9","BE","00m","F","9BE00mF","11/10","Neuroptera","","","",0,"3","","","__","_","9BE00m","9BE","9BEF"," ","9BE00m 3","Neuroptera___","O_Neuroptera___","2018"
"3144","9","BE","00m","F","9BE00mF","11/10","Opiliones","","","",0,"3","","","__","_","9BE00m","9BE","9BEF"," ","9BE00m 3","Opiliones___","O_Opiliones___","2018"
"3145","9","BE","00m","P","9BE00mP","14/9","Araneae","Linyphiidae","Agyneta","rurestris",2,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","9BE00m","9BE","9BEP","Agyneta rurestris","9BE00m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018"
"3146","9","BE","00m","P","9BE00mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",2,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","9BE00m","9BE","9BEP","Erigone autumnalis","9BE00m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018"
"3147","9","BE","00m","P","9BE00mP","14/9","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","9BE00m","9BE","9BEP"," ","9BE00m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"3148","9","BE","00m","P","9BE00mP","14/9","Araneae","Lycosidae","Pardosa","sp.",1,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","9BE00m","9BE","9BEP","Pardosa sp.","9BE00m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"3149","9","BE","00m","P","9BE00mP","14/9","Araneae","Lycosidae","Trochosa","sp.",1,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","9BE00m","9BE","9BEP","Trochosa sp.","9BE00m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"3150","9","BE","00m","P","9BE00mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",5,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","9BE00m","9BE","9BEP","Xerolycosa sp.","9BE00m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"3151","9","BE","00m","P","9BE00mP","14/9","Araneae","Salticidae","","",1,"3","","","Salticidae__","Salticidae_","9BE00m","9BE","9BEP"," ","9BE00m 3","Araneae_Salticidae__","F_Araneae_Salticidae__","2018"
"3152","9","BE","00m","P","9BE00mP","14/9","Araneae","","","",1,"3","","","__","_","9BE00m","9BE","9BEP"," ","9BE00m 3","Araneae___","O_Araneae___","2018"
"3153","9","BE","00m","P","9BE00mP","14/9","Coleoptera","Carabidae","Harpalus","distinguendus",1,"3","x","x","Carabidae_Harpalus_distinguendus","Carabidae_Harpalus","9BE00m","9BE","9BEP","Harpalus distinguendus","9BE00m 3","Coleoptera_Carabidae_Harpalus_distinguendus","S_Coleoptera_Carabidae_Harpalus_distinguendus","2018"
"3154","9","BE","00m","P","9BE00mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","9BE00m","9BE","9BEP","Pseudoophonus rufipes","9BE00m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"3155","9","BE","00m","P","9BE00mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEP"," ","9BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3156","9","BE","00m","P","9BE00mP","14/9","Neuroptera","","","",0,"3","","","__","_","9BE00m","9BE","9BEP"," ","9BE00m 3","Neuroptera___","O_Neuroptera___","2018"
"3157","9","BE","00m","P","9BE00mP","14/9","Opiliones","Phalangiidae","Phalangium","opilio",2,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","9BE00m","9BE","9BEP","Phalangium opilio","9BE00m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"3158","9","BE","05m","P","9BE05mP","14/9","Araneae","Gnaphosidae","Trachyzelotes","fuscipes",1,"3","x","x","Gnaphosidae_Trachyzelotes_fuscipes","Gnaphosidae_Trachyzelotes","9BE05m","9BE","9BEP","Trachyzelotes fuscipes","9BE05m 3","Araneae_Gnaphosidae_Trachyzelotes_fuscipes","S_Araneae_Gnaphosidae_Trachyzelotes_fuscipes","2018"
"3159","9","BE","05m","P","9BE05mP","14/9","Araneae","Gnaphosidae","","",1,"3","","","Gnaphosidae__","Gnaphosidae_","9BE05m","9BE","9BEP"," ","9BE05m 3","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018"
"3160","9","BE","05m","P","9BE05mP","14/9","Araneae","Lycosidae","Trochosa","sp.",1,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","9BE05m","9BE","9BEP","Trochosa sp.","9BE05m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"3161","9","BE","05m","P","9BE05mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","9BE05m","9BE","9BEP","Xerolycosa sp.","9BE05m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"3162","9","BE","05m","P","9BE05mP","14/9","Araneae","Thomisidae","Xysticus","sp.",1,"3","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","9BE05m","9BE","9BEP","Xysticus sp.","9BE05m 3","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"3163","9","BE","05m","P","9BE05mP","14/9","Coleoptera","","","",0,"3","","","__","_","9BE05m","9BE","9BEP"," ","9BE05m 3","Coleoptera___","O_Coleoptera___","2018"
"3164","9","BE","05m","P","9BE05mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE05m","9BE","9BEP"," ","9BE05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3165","9","BE","05m","P","9BE05mP","14/9","Neuroptera","","","",0,"3","","","__","_","9BE05m","9BE","9BEP"," ","9BE05m 3","Neuroptera___","O_Neuroptera___","2018"
"3166","9","BE","05m","P","9BE05mP","14/9","Opiliones","","","",0,"3","","","__","_","9BE05m","9BE","9BEP"," ","9BE05m 3","Opiliones___","O_Opiliones___","2018"
"3167","9","BE","20m","P","9BE20mP","14/9","Araneae","Gnaphosidae","Zelotes","sp.",1,"3","","x","Gnaphosidae_Zelotes_sp.","Gnaphosidae_Zelotes","9BE20m","9BE","9BEP","Zelotes sp.","9BE20m 3","Araneae_Gnaphosidae_Zelotes_sp.","G_Araneae_Gnaphosidae_Zelotes_sp.","2018"
"3168","9","BE","20m","P","9BE20mP","14/9","Araneae","Linyphiidae","Mermessus","trilobatus",2,"3","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","9BE20m","9BE","9BEP","Mermessus trilobatus","9BE20m 3","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018"
"3169","9","BE","20m","P","9BE20mP","14/9","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"3","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","9BE20m","9BE","9BEP","Tenuiphantes sp.","9BE20m 3","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"3170","9","BE","20m","P","9BE20mP","14/9","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","9BE20m","9BE","9BEP"," ","9BE20m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"3171","9","BE","20m","P","9BE20mP","14/9","Coleoptera","Carabidae","Harpalus","affinis",1,"3","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","9BE20m","9BE","9BEP","Harpalus affinis","9BE20m 3","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018"
"3172","9","BE","20m","P","9BE20mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE20m","9BE","9BEP"," ","9BE20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3173","9","BE","20m","P","9BE20mP","14/9","Neuroptera","","","",0,"3","","","__","_","9BE20m","9BE","9BEP"," ","9BE20m 3","Neuroptera___","O_Neuroptera___","2018"
"3174","9","BE","20m","P","9BE20mP","14/9","Opiliones","","","",0,"3","","","__","_","9BE20m","9BE","9BEP"," ","9BE20m 3","Opiliones___","O_Opiliones___","2018"
"3175","9","BF","00m","B","9BF00mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","9BF00m","9BF","9BFB"," ","9BF00m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"3176","9","BF","00m","B","9BF00mB","11/10","Araneae","Salticidae","Pseudeuophrys","sp.",2,"3","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","9BF00m","9BF","9BFB","Pseudeuophrys sp.","9BF00m 3","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"3177","9","BF","00m","B","9BF00mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BF00m","9BF","9BFB"," ","9BF00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3178","9","BF","00m","B","9BF00mB","11/10","Neuroptera","Chrysopidae","","",2,"3","","","Chrysopidae__","Chrysopidae_","9BF00m","9BF","9BFB"," ","9BF00m 3","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018"
"3179","9","BF","00m","B","9BF00mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BF00m","9BF","9BFB"," ","9BF00m 3","Neuroptera___","O_Neuroptera___","2018"
"3180","9","BF","00m","B","9BF00mB","11/10","Opiliones","Phalangiidae","Phalangium","opilio",1,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","9BF00m","9BF","9BFB","Phalangium opilio","9BF00m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"3181","9","BF","00m","B","9BF00mB","11/10","Opiliones","","","",0,"3","","","__","_","9BF00m","9BF","9BFB"," ","9BF00m 3","Opiliones___","O_Opiliones___","2018"
"3182","9","BF","05m","B","9BF05mB","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BF05m","9BF","9BFB","Mangora acalypha","9BF05m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"3183","9","BF","05m","B","9BF05mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",2,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BF05m","9BF","9BFB","Oxyopes sp.","9BF05m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"3184","9","BF","05m","B","9BF05mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","9BF05m","9BF","9BFB"," ","9BF05m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"3185","9","BF","05m","B","9BF05mB","11/10","Araneae","Salticidae","Pseudeuophrys","sp.",1,"3","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","9BF05m","9BF","9BFB","Pseudeuophrys sp.","9BF05m 3","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"3186","9","BF","05m","B","9BF05mB","11/10","Araneae","Salticidae","Salticus","sp.",2,"3","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","9BF05m","9BF","9BFB","Salticus sp.","9BF05m 3","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018"
"3187","9","BF","05m","B","9BF05mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BF05m","9BF","9BFB"," ","9BF05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3188","9","BF","05m","B","9BF05mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BF05m","9BF","9BFB"," ","9BF05m 3","Neuroptera___","O_Neuroptera___","2018"
"3189","9","BF","05m","B","9BF05mB","11/10","Opiliones","","","",0,"3","","","__","_","9BF05m","9BF","9BFB"," ","9BF05m 3","Opiliones___","O_Opiliones___","2018"
"3190","9","BF","20m","B","9BF20mB","11/10","Araneae","Araneidae","Mangora","acalypha",2,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BF20m","9BF","9BFB","Mangora acalypha","9BF20m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"3191","9","BF","20m","B","9BF20mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",2,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BF20m","9BF","9BFB","Oxyopes sp.","9BF20m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"3192","9","BF","20m","B","9BF20mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","9BF20m","9BF","9BFB"," ","9BF20m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"3193","9","BF","20m","B","9BF20mB","11/10","Araneae","Salticidae","Pseudeuophrys","sp.",2,"3","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","9BF20m","9BF","9BFB","Pseudeuophrys sp.","9BF20m 3","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"3194","9","BF","20m","B","9BF20mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BF20m","9BF","9BFB"," ","9BF20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3195","9","BF","20m","B","9BF20mB","11/10","Neuroptera","Chrysopidae","","",3,"3","","","Chrysopidae__","Chrysopidae_","9BF20m","9BF","9BFB"," ","9BF20m 3","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018"
"3196","9","BF","20m","B","9BF20mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BF20m","9BF","9BFB"," ","9BF20m 3","Neuroptera___","O_Neuroptera___","2018"
"3197","9","BF","20m","B","9BF20mB","11/10","Opiliones","","","",0,"3","","","__","_","9BF20m","9BF","9BFB"," ","9BF20m 3","Opiliones___","O_Opiliones___","2018"
"3198","9","BF","00m","F","9BF00mF","11/10","Araneae","Anyphaenidae","Anyphaena","sp.",1,"3","","x","Anyphaenidae_Anyphaena_sp.","Anyphaenidae_Anyphaena","9BF00m","9BF","9BFF","Anyphaena sp.","9BF00m 3","Araneae_Anyphaenidae_Anyphaena_sp.","G_Araneae_Anyphaenidae_Anyphaena_sp.","2018"
"3199","9","BF","00m","F","9BF00mF","11/10","Araneae","Araneidae","Mangora","acalypha",2,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BF00m","9BF","9BFF","Mangora acalypha","9BF00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"3200","9","BF","00m","F","9BF00mF","11/10","Araneae","Linyphiidae","","",2,"3","","","Linyphiidae__","Linyphiidae_","9BF00m","9BF","9BFF"," ","9BF00m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"3201","9","BF","00m","F","9BF00mF","11/10","Araneae","Theridiidae","","",1,"3","","","Theridiidae__","Theridiidae_","9BF00m","9BF","9BFF"," ","9BF00m 3","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018"
"3202","9","BF","00m","F","9BF00mF","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BF00m","9BF","9BFF"," ","9BF00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"3203","9","BF","00m","F","9BF00mF","11/10","Neuroptera","","","",0,"3","","","__","_","9BF00m","9BF","9BFF"," ","9BF00m 3","Neuroptera___","O_Neuroptera___","2018"
"3204","9","BF","00m","F","9BF00mF","11/10","Opiliones","","","",0,"3","","","__","_","9BF00m","9BF","9BFF"," ","9BF00m 3","Opiliones___","O_Opiliones___","2018"
"3205","9","BF","00m","P","9BF00mP","14/9","Araneae","Gnaphosidae","Zelotes","longipes",1,"3","x","x","Gnaphosidae_Zelotes_longipes","Gnaphosidae_Zelotes","9BF00m","9BF","9BFP","Zelotes longipes","9BF00m 3","Araneae_Gnaphosidae_Zelotes_longipes","S_Araneae_Gnaphosidae_Zelotes_longipes","2018"
