"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs"
"3059","8","BF","00m","B","8BF00mB","11/10","Opiliones","Sclerosomatidae","Leiobonum","rotondum",1,"3","x","x","Sclerosomatidae_Leiobonum_rotondum","Sclerosomatidae_Leiobonum","8BF00m","8BF","8BFB","Leiobonum rotondum","8BF00m 3","Opiliones_Sclerosomatidae_Leiobonum_rotondum","S_Opiliones_Sclerosomatidae_Leiobonum_rotondum"
"3060","8","BF","00m","B","8BF00mB","11/10","Opiliones","","","",0,"3","","","__","_","8BF00m","8BF","8BFB"," ","8BF00m 3","Opiliones___","O_Opiliones___"
"3061","8","BF","05m","B","8BF05mB","11/10","Araneae","Araneidae","Mangora","acalypha",7,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BF05m","8BF","8BFB","Mangora acalypha","8BF05m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"3062","8","BF","05m","B","8BF05mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",7,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF05m","8BF","8BFB","Oxyopes sp.","8BF05m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"3063","8","BF","05m","B","8BF05mB","11/10","Araneae","Philodromidae","","",3,"3","","","Philodromidae__","Philodromidae_","8BF05m","8BF","8BFB"," ","8BF05m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__"
"3064","8","BF","05m","B","8BF05mB","11/10","Araneae","Theridiidae","Cryptachaea","riparia",2,"3","x","x","Theridiidae_Cryptachaea_riparia","Theridiidae_Cryptachaea","8BF05m","8BF","8BFB","Cryptachaea riparia","8BF05m 3","Araneae_Theridiidae_Cryptachaea_riparia","S_Araneae_Theridiidae_Cryptachaea_riparia"
"3065","8","BF","05m","B","8BF05mB","11/10","Araneae","Uloboridae","","",1,"3","","","Uloboridae__","Uloboridae_","8BF05m","8BF","8BFB"," ","8BF05m 3","Araneae_Uloboridae__","F_Araneae_Uloboridae__"
"3066","8","BF","05m","B","8BF05mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF05m","8BF","8BFB"," ","8BF05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3067","8","BF","05m","B","8BF05mB","11/10","Neuroptera","","","",0,"3","","","__","_","8BF05m","8BF","8BFB"," ","8BF05m 3","Neuroptera___","O_Neuroptera___"
"3068","8","BF","05m","B","8BF05mB","11/10","Opiliones","Phalangiidae","Phalangium","opilio",2,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BF05m","8BF","8BFB","Phalangium opilio","8BF05m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio"
"3069","8","BF","05m","B","8BF05mB","11/10","Opiliones","","","",0,"3","","","__","_","8BF05m","8BF","8BFB"," ","8BF05m 3","Opiliones___","O_Opiliones___"
"3070","8","BF","20m","B","8BF20mB","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BF20m","8BF","8BFB","Mangora acalypha","8BF20m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"3071","8","BF","20m","B","8BF20mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF20m","8BF","8BFB","Oxyopes sp.","8BF20m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"3072","8","BF","20m","B","8BF20mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","8BF20m","8BF","8BFB"," ","8BF20m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__"
"3073","8","BF","20m","B","8BF20mB","11/10","Araneae","Salticidae","","",1,"3","","","Salticidae__","Salticidae_","8BF20m","8BF","8BFB"," ","8BF20m 3","Araneae_Salticidae__","F_Araneae_Salticidae__"
"3074","8","BF","20m","B","8BF20mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF20m","8BF","8BFB"," ","8BF20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3075","8","BF","20m","B","8BF20mB","11/10","Neuroptera","Chrysopidae","","",2,"3","","","Chrysopidae__","Chrysopidae_","8BF20m","8BF","8BFB"," ","8BF20m 3","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__"
"3076","8","BF","20m","B","8BF20mB","11/10","Neuroptera","","","",0,"3","","","__","_","8BF20m","8BF","8BFB"," ","8BF20m 3","Neuroptera___","O_Neuroptera___"
"3077","8","BF","20m","B","8BF20mB","11/10","Opiliones","Phalangiidae","Phalangium","opilio",1,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BF20m","8BF","8BFB","Phalangium opilio","8BF20m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio"
"3078","8","BF","20m","B","8BF20mB","11/10","Opiliones","","","",0,"3","","","__","_","8BF20m","8BF","8BFB"," ","8BF20m 3","Opiliones___","O_Opiliones___"
"3079","8","BF","00m","F","8BF00mF","11/10","Araneae","Araneidae","Cyclosa","sp.",1,"3","","x","Araneidae_Cyclosa_sp.","Araneidae_Cyclosa","8BF00m","8BF","8BFF","Cyclosa sp.","8BF00m 3","Araneae_Araneidae_Cyclosa_sp.","G_Araneae_Araneidae_Cyclosa_sp."
"3080","8","BF","00m","F","8BF00mF","11/10","Araneae","Araneidae","Mangora","acalypha",9,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BF00m","8BF","8BFF","Mangora acalypha","8BF00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"3081","8","BF","00m","F","8BF00mF","11/10","Araneae","Clubionidae","Clubiona","sp.",1,"3","","x","Clubionidae_Clubiona_sp.","Clubionidae_Clubiona","8BF00m","8BF","8BFF","Clubiona sp.","8BF00m 3","Araneae_Clubionidae_Clubiona_sp.","G_Araneae_Clubionidae_Clubiona_sp."
"3082","8","BF","00m","F","8BF00mF","11/10","Araneae","Linyphiidae","Agyneta","rurestris",1,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","8BF00m","8BF","8BFF","Agyneta rurestris","8BF00m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris"
"3083","8","BF","00m","F","8BF00mF","11/10","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","8BF00m","8BF","8BFF"," ","8BF00m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__"
"3084","8","BF","00m","F","8BF00mF","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF00m","8BF","8BFF","Oxyopes sp.","8BF00m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"3085","8","BF","00m","F","8BF00mF","11/10","Araneae","Theridiidae","","",1,"3","","","Theridiidae__","Theridiidae_","8BF00m","8BF","8BFF"," ","8BF00m 3","Araneae_Theridiidae__","F_Araneae_Theridiidae__"
"3086","8","BF","00m","F","8BF00mF","11/10","Araneae","Thomisidae","Runcinia","grammica",1,"3","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","8BF00m","8BF","8BFF","Runcinia grammica","8BF00m 3","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica"
"3087","8","BF","00m","F","8BF00mF","11/10","Araneae","Uloboridae","","",2,"3","","","Uloboridae__","Uloboridae_","8BF00m","8BF","8BFF"," ","8BF00m 3","Araneae_Uloboridae__","F_Araneae_Uloboridae__"
"3088","8","BF","00m","F","8BF00mF","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFF"," ","8BF00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3089","8","BF","00m","F","8BF00mF","11/10","Neuroptera","","","",0,"3","","","__","_","8BF00m","8BF","8BFF"," ","8BF00m 3","Neuroptera___","O_Neuroptera___"
"3090","8","BF","00m","F","8BF00mF","11/10","Opiliones","","","",0,"3","","","__","_","8BF00m","8BF","8BFF"," ","8BF00m 3","Opiliones___","O_Opiliones___"
"3091","8","BF","00m","P","8BF00mP","14/9","Araneae","Gnaphosidae","","",1,"3","","","Gnaphosidae__","Gnaphosidae_","8BF00m","8BF","8BFP"," ","8BF00m 3","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__"
"3092","8","BF","00m","P","8BF00mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",1,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","8BF00m","8BF","8BFP","Erigone autumnalis","8BF00m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis"
"3093","8","BF","00m","P","8BF00mP","14/9","Araneae","Linyphiidae","Mermessus","trilobatus",1,"3","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","8BF00m","8BF","8BFP","Mermessus trilobatus","8BF00m 3","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus"
"3094","8","BF","00m","P","8BF00mP","14/9","Araneae","Lycosidae","Pardosa","sp.",1,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","8BF00m","8BF","8BFP","Pardosa sp.","8BF00m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp."
"3095","8","BF","00m","P","8BF00mP","14/9","Araneae","Lycosidae","Trochosa","sp.",2,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF00m","8BF","8BFP","Trochosa sp.","8BF00m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp."
"3096","8","BF","00m","P","8BF00mP","14/9","Araneae","Lycosidae","Xerolycosa","miniata",2,"3","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF00m","8BF","8BFP","Xerolycosa miniata","8BF00m 3","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata"
"3097","8","BF","00m","P","8BF00mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF00m","8BF","8BFP","Xerolycosa sp.","8BF00m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp."
"3098","8","BF","00m","P","8BF00mP","14/9","Araneae","Theridiidae","Cryptachaea","riparia",1,"3","x","x","Theridiidae_Cryptachaea_riparia","Theridiidae_Cryptachaea","8BF00m","8BF","8BFP","Cryptachaea riparia","8BF00m 3","Araneae_Theridiidae_Cryptachaea_riparia","S_Araneae_Theridiidae_Cryptachaea_riparia"
"3099","8","BF","00m","P","8BF00mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",2,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF00m","8BF","8BFP","Pseudoophonus rufipes","8BF00m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes"
"3100","8","BF","00m","P","8BF00mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFP"," ","8BF00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3101","8","BF","00m","P","8BF00mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BF00m","8BF","8BFP"," ","8BF00m 3","Neuroptera___","O_Neuroptera___"
"3102","8","BF","00m","P","8BF00mP","14/9","Opiliones","Phalangiidae","Phalangium","opilio",4,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BF00m","8BF","8BFP","Phalangium opilio","8BF00m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio"
"3103","8","BF","05m","P","8BF05mP","14/9","Araneae","Gnaphosidae","Zelotes","petrensis",1,"3","x","x","Gnaphosidae_Zelotes_petrensis","Gnaphosidae_Zelotes","8BF05m","8BF","8BFP","Zelotes petrensis","8BF05m 3","Araneae_Gnaphosidae_Zelotes_petrensis","S_Araneae_Gnaphosidae_Zelotes_petrensis"
"3104","8","BF","05m","P","8BF05mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",1,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","8BF05m","8BF","8BFP","Erigone autumnalis","8BF05m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis"
"3105","8","BF","05m","P","8BF05mP","14/9","Araneae","Linyphiidae","Pelecopsis","parallela",1,"3","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","8BF05m","8BF","8BFP","Pelecopsis parallela","8BF05m 3","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela"
"3106","8","BF","05m","P","8BF05mP","14/9","Araneae","Lycosidae","Trochosa","sp.",1,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF05m","8BF","8BFP","Trochosa sp.","8BF05m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp."
"3107","8","BF","05m","P","8BF05mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF05m","8BF","8BFP","Xerolycosa sp.","8BF05m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp."
"3108","8","BF","05m","P","8BF05mP","14/9","Coleoptera","Carabidae","Harpalus","affinis",1,"3","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF05m","8BF","8BFP","Harpalus affinis","8BF05m 3","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis"
"3109","8","BF","05m","P","8BF05mP","14/9","Coleoptera","Carabidae","Harpalus","smaragdinus",1,"3","x","x","Carabidae_Harpalus_smaragdinus","Carabidae_Harpalus","8BF05m","8BF","8BFP","Harpalus smaragdinus","8BF05m 3","Coleoptera_Carabidae_Harpalus_smaragdinus","S_Coleoptera_Carabidae_Harpalus_smaragdinus"
"3110","8","BF","05m","P","8BF05mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF05m","8BF","8BFP","Pseudoophonus rufipes","8BF05m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes"
"3111","8","BF","05m","P","8BF05mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF05m","8BF","8BFP"," ","8BF05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3112","8","BF","05m","P","8BF05mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BF05m","8BF","8BFP"," ","8BF05m 3","Neuroptera___","O_Neuroptera___"
"3113","8","BF","05m","P","8BF05mP","14/9","Opiliones","Phalangiidae","","",1,"3","","","Phalangiidae__","Phalangiidae_","8BF05m","8BF","8BFP"," ","8BF05m 3","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__"
"3114","8","BF","20m","P","8BF20mP","14/9","Araneae","Linyphiidae","Agyneta","rurestris",1,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","8BF20m","8BF","8BFP","Agyneta rurestris","8BF20m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris"
"3115","8","BF","20m","P","8BF20mP","14/9","Araneae","Lycosidae","Trochosa","sp.",3,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF20m","8BF","8BFP","Trochosa sp.","8BF20m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp."
"3116","8","BF","20m","P","8BF20mP","14/9","Araneae","Lycosidae","Xerolycosa","miniata",1,"3","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa miniata","8BF20m 3","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata"
"3117","8","BF","20m","P","8BF20mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa sp.","8BF20m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp."
"3118","8","BF","20m","P","8BF20mP","14/9","Coleoptera","Carabidae","Calathus","fuscipes",1,"3","x","x","Carabidae_Calathus_fuscipes","Carabidae_Calathus","8BF20m","8BF","8BFP","Calathus fuscipes","8BF20m 3","Coleoptera_Carabidae_Calathus_fuscipes","S_Coleoptera_Carabidae_Calathus_fuscipes"
"3119","8","BF","20m","P","8BF20mP","14/9","Coleoptera","Carabidae","Harpalus","affinis",2,"3","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF20m","8BF","8BFP","Harpalus affinis","8BF20m 3","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis"
"3120","8","BF","20m","P","8BF20mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BF20m","8BF","8BFP"," ","8BF20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3121","8","BF","20m","P","8BF20mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BF20m","8BF","8BFP"," ","8BF20m 3","Neuroptera___","O_Neuroptera___"
"3122","8","BF","20m","P","8BF20mP","14/9","Opiliones","Phalangiidae","","",1,"3","","","Phalangiidae__","Phalangiidae_","8BF20m","8BF","8BFP"," ","8BF20m 3","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__"
"3123","9","BE","00m","B","9BE00mB","11/10","Araneae","Salticidae","Pseudeuophrys","sp.",2,"3","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","9BE00m","9BE","9BEB","Pseudeuophrys sp.","9BE00m 3","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"3124","9","BE","00m","B","9BE00mB","11/10","Araneae","Thomisidae","Runcinia","grammica",1,"3","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","9BE00m","9BE","9BEB","Runcinia grammica","9BE00m 3","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica"
"3125","9","BE","00m","B","9BE00mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEB"," ","9BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3126","9","BE","00m","B","9BE00mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BE00m","9BE","9BEB"," ","9BE00m 3","Neuroptera___","O_Neuroptera___"
"3127","9","BE","00m","B","9BE00mB","11/10","Opiliones","","","",0,"3","","","__","_","9BE00m","9BE","9BEB"," ","9BE00m 3","Opiliones___","O_Opiliones___"
"3128","9","BE","05m","B","9BE05mB","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BE05m","9BE","9BEB","Mangora acalypha","9BE05m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"3129","9","BE","05m","B","9BE05mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",2,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BE05m","9BE","9BEB","Oxyopes sp.","9BE05m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"3130","9","BE","05m","B","9BE05mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","9BE05m","9BE","9BEB"," ","9BE05m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__"
"3131","9","BE","05m","B","9BE05mB","11/10","Araneae","Salticidae","","",1,"3","","","Salticidae__","Salticidae_","9BE05m","9BE","9BEB"," ","9BE05m 3","Araneae_Salticidae__","F_Araneae_Salticidae__"
"3132","9","BE","05m","B","9BE05mB","11/10","Araneae","Thomisidae","Xysticus","sp.",1,"3","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","9BE05m","9BE","9BEB","Xysticus sp.","9BE05m 3","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"3133","9","BE","05m","B","9BE05mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE05m","9BE","9BEB"," ","9BE05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3134","9","BE","05m","B","9BE05mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BE05m","9BE","9BEB"," ","9BE05m 3","Neuroptera___","O_Neuroptera___"
"3135","9","BE","05m","B","9BE05mB","11/10","Opiliones","","","",0,"3","","","__","_","9BE05m","9BE","9BEB"," ","9BE05m 3","Opiliones___","O_Opiliones___"
"3136","9","BE","20m","B","9BE20mB","11/10","Araneae","","","",0,"3","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 3","Araneae___","O_Araneae___"
"3137","9","BE","20m","B","9BE20mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE20m","9BE","9BEB"," ","9BE20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3138","9","BE","20m","B","9BE20mB","11/10","Neuroptera","","","",0,"3","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 3","Neuroptera___","O_Neuroptera___"
"3139","9","BE","20m","B","9BE20mB","11/10","Opiliones","","","",0,"3","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 3","Opiliones___","O_Opiliones___"
"3140","9","BE","00m","F","9BE00mF","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","9BE00m","9BE","9BEF","Mangora acalypha","9BE00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"3141","9","BE","00m","F","9BE00mF","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BE00m","9BE","9BEF","Oxyopes sp.","9BE00m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"3142","9","BE","00m","F","9BE00mF","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEF"," ","9BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3143","9","BE","00m","F","9BE00mF","11/10","Neuroptera","","","",0,"3","","","__","_","9BE00m","9BE","9BEF"," ","9BE00m 3","Neuroptera___","O_Neuroptera___"
"3144","9","BE","00m","F","9BE00mF","11/10","Opiliones","","","",0,"3","","","__","_","9BE00m","9BE","9BEF"," ","9BE00m 3","Opiliones___","O_Opiliones___"
"3145","9","BE","00m","P","9BE00mP","14/9","Araneae","Linyphiidae","Agyneta","rurestris",2,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","9BE00m","9BE","9BEP","Agyneta rurestris","9BE00m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris"
"3146","9","BE","00m","P","9BE00mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",2,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","9BE00m","9BE","9BEP","Erigone autumnalis","9BE00m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis"
"3147","9","BE","00m","P","9BE00mP","14/9","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","9BE00m","9BE","9BEP"," ","9BE00m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__"
"3148","9","BE","00m","P","9BE00mP","14/9","Araneae","Lycosidae","Pardosa","sp.",1,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","9BE00m","9BE","9BEP","Pardosa sp.","9BE00m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp."
"3149","9","BE","00m","P","9BE00mP","14/9","Araneae","Lycosidae","Trochosa","sp.",1,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","9BE00m","9BE","9BEP","Trochosa sp.","9BE00m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp."
"3150","9","BE","00m","P","9BE00mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",5,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","9BE00m","9BE","9BEP","Xerolycosa sp.","9BE00m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp."
"3151","9","BE","00m","P","9BE00mP","14/9","Araneae","Salticidae","","",1,"3","","","Salticidae__","Salticidae_","9BE00m","9BE","9BEP"," ","9BE00m 3","Araneae_Salticidae__","F_Araneae_Salticidae__"
"3152","9","BE","00m","P","9BE00mP","14/9","Araneae","","","",1,"3","","","__","_","9BE00m","9BE","9BEP"," ","9BE00m 3","Araneae___","O_Araneae___"
"3153","9","BE","00m","P","9BE00mP","14/9","Coleoptera","Carabidae","Harpalus","distinguendus",1,"3","x","x","Carabidae_Harpalus_distinguendus","Carabidae_Harpalus","9BE00m","9BE","9BEP","Harpalus distinguendus","9BE00m 3","Coleoptera_Carabidae_Harpalus_distinguendus","S_Coleoptera_Carabidae_Harpalus_distinguendus"
"3154","9","BE","00m","P","9BE00mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","9BE00m","9BE","9BEP","Pseudoophonus rufipes","9BE00m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes"
"3155","9","BE","00m","P","9BE00mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEP"," ","9BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"3156","9","BE","00m","P","9BE00mP","14/9","Neuroptera","","","",0,"3","","","__","_","9BE00m","9BE","9BEP"," ","9BE00m 3","Neuroptera___","O_Neuroptera___"
